20240524;143000;3418.25;3418.25;3416.4;3416.95;11
20240524;143300;3420.1;3420.15;3420.1;3420.15;5
20240524;143800;3421.35;3422.5;3421.35;3422.5;3
20240524;144000;3419.65;3419.65;3419.65;3419.65;3
20240524;144100;3419.65;3420.8;3419.65;3420.8;3
20240524;144200;3421.35;3421.95;3421.35;3421.95;2
20240524;144400;3419.15;3419.15;3417.6;3417.6;7
20240524;144500;3416.95;3416.95;3415.55;3415.55;8
20240524;144600;3415.5;3416.95;3414.95;3416.95;6
20240524;144700;3415.05;3415.3;3412.6;3413;27
20240524;144800;3412.3;3412.65;3411;3411;17
20240524;144900;3411;3411;3411;3411;3
20240524;145000;3411;3411;3408.85;3410;25
20240524;145200;3408.55;3408.55;3408.5;3408.5;4
20240524;145300;3407.7;3408.4;3407.4;3408.4;9
20240524;145400;3408;3408;3405.05;3406.35;11
20240524;145500;3406.75;3409.05;3406.75;3409.05;12
20240524;145600;3408.85;3408.85;3408.85;3408.85;7
20240524;145700;3407.3;3409.25;3406.3;3409.25;5
20240524;145900;3410.15;3410.2;3410.15;3410.2;3
20240524;150000;3406;3406;3405.3;3405.3;3
20240524;150200;3407.15;3407.15;3404.5;3404.5;12
20240524;150300;3403.65;3405.55;3403.1;3403.1;14
20240524;150500;3403.1;3405.45;3403.1;3405.45;17
20240524;150600;3405.65;3410.55;3405.65;3410.55;4
20240524;150700;3411.15;3411.15;3408.3;3410;8
20240524;150800;3409.4;3410;3408.3;3408.85;12
20240524;150900;3409.45;3409.45;3409.1;3409.1;3
20240524;151000;3408.3;3408.3;3407.5;3407.5;17
20240524;151100;3407.85;3407.85;3404.8;3404.8;15
20240524;151200;3404.65;3404.65;3403.95;3403.95;5
20240524;151400;3402.2;3402.2;3402.2;3402.2;3
20240524;151500;3402;3402;3402;3402;10
20240524;151700;3401.25;3404.5;3400;3404.5;20
20240524;151800;3405.1;3405.65;3405.1;3405.65;2
20240524;151900;3405.3;3405.3;3404.15;3404.15;2
20240524;152000;3403.2;3403.2;3403.2;3403.2;1
20240524;152100;3400.7;3401.25;3400.7;3401.25;2
20240524;152300;3400.8;3400.8;3400.8;3400.8;1
20240524;152400;3400.7;3401.25;3400.7;3401.25;4
20240524;152500;3401.65;3401.65;3401.65;3401.65;1
20240524;152700;3400.8;3400.8;3400.8;3400.8;2
20240524;152900;3400.9;3403.8;3400.9;3403.8;4
20240524;153000;3403.6;3405.9;3403.6;3405.9;17
20240524;153100;3406.25;3406.25;3406.25;3406.25;1
20240524;153200;3408.3;3410.55;3408.3;3410.55;8
20240524;153300;3410.05;3410.05;3410.05;3410.05;1
20240524;153500;3409.5;3410.7;3409.5;3410.7;8
20240524;153700;3413.15;3415;3413.15;3415;6
20240524;153800;3414.5;3415;3413.65;3415;6
20240524;153900;3413.1;3413.1;3410;3410;11
20240524;154000;3408.1;3409.85;3407.75;3409.85;6
20240524;154100;3409.15;3409.15;3409.15;3409.15;1
20240524;154200;3407.75;3407.75;3407.7;3407.7;3
20240524;154400;3407.4;3407.4;3407.4;3407.4;2
20240524;154500;3407.4;3407.4;3405.55;3405.55;14
20240524;154700;3404.9;3404.9;3404.9;3404.9;1
20240524;155100;3407.75;3407.75;3406.65;3406.65;3
20240524;155500;3405;3405;3405;3405;2
20240524;155600;3405;3406.3;3404.6;3404.6;10
20240524;155700;3404.4;3404.4;3404.4;3404.4;1
20240524;160100;3406.1;3406.1;3403.4;3403.4;11
20240524;160200;3403.4;3403.4;3403.4;3403.4;5
20240524;160400;3403.4;3403.4;3403.4;3403.4;5
20240524;160500;3403.95;3405.1;3403.95;3405.1;7
20240524;160600;3405.7;3406.5;3405.7;3406.5;3
20240524;160700;3407.2;3407.2;3407.2;3407.2;1
20240524;160900;3408.3;3409.15;3407.2;3407.2;16
20240524;161000;3406.65;3406.65;3406.1;3406.1;3
20240524;161100;3405.6;3406.15;3405.5;3406.15;8
20240524;161200;3406.65;3407.2;3406.65;3407.2;2
20240524;161400;3407.75;3408.9;3407.75;3408.9;7
20240524;161500;3409.5;3409.5;3409.5;3409.5;1
20240524;161600;3411.35;3412.6;3410.9;3410.9;5
20240524;162000;3412.1;3412.1;3412.1;3412.1;5
20240524;162100;3413.2;3413.2;3413.2;3413.2;1
20240524;162200;3413.65;3414.35;3413.65;3414.35;3
20240524;162300;3416.1;3417.5;3416.05;3417.5;30
20240524;162500;3417.5;3417.5;3417.5;3417.5;3
20240524;162600;3415.4;3415.4;3415.35;3415.35;8
20240524;162700;3415.25;3415.25;3415.25;3415.25;2
20240524;163200;3414.15;3414.15;3412.95;3412.95;18
20240524;163300;3415.15;3415.2;3415.15;3415.2;3
20240524;163600;3417.55;3418.1;3417.55;3418.1;2
20240524;163700;3419.2;3419.65;3419.2;3419.65;4
20240524;163800;3419.4;3419.4;3417.8;3417.8;17
20240524;164000;3420;3423.35;3420;3423.35;8
20240524;164100;3423.4;3423.55;3423.4;3423.55;14
20240524;164200;3423.55;3423.55;3423;3423;11
20240524;164300;3420;3420;3419;3419;20
20240524;164600;3424;3426.25;3424;3426.25;7
20240524;164800;3427.05;3427.1;3427.05;3427.1;10
20240524;164900;3426.6;3426.6;3426.6;3426.6;1
20240524;165100;3423.4;3423.4;3423.4;3423.4;1
20240524;165400;3423.4;3423.4;3423.4;3423.4;1
20240524;165500;3423.95;3424.55;3423.95;3424.55;2
20240524;170000;3424.55;3425.05;3424.55;3425.05;3
20240524;170200;3427.1;3427.1;3427.1;3427.1;1
